order_id,customer_id,product_id,channel,order_timestamp,quantity,order_amount,order_status
O2026091400855,C00397,P0047,MOBILE_APP,2026-09-14 03:59:17,1,3464.8,COMPLETED
O2026091400856,C00355,P0038,ONLINE,2026-09-14 03:53:39,4,15761.4,COMPLETED
O2026091400857,C00337,P0068,WEB,2026-09-14 02:34:09,5,12218.8,SHIPPED
O2026091400858,C00366,P0059,MOBILE_APP,2026-09-14 21:48:22,5,20816.15,COMPLETED
O2026091400859,C00324,P0052,ONLINE,2026-09-14 09:42:32,2,6778.6,COMPLETED
O2026091400860,C00456,P0010,WEB,2026-09-14 01:34:19,3,8333.46,CANCELLED
O2026091400861,C00086,P0056,MARKETPLACE,2026-09-14 14:33:27,2,1744.58,COMPLETED
O2026091400862,C00208,P0016,ONLINE,2026-09-14 06:45:15,2,2193.14,SHIPPED
O2026091400863,C00127,P0078,ONLINE,2026-09-14 19:59:46,5,3447.65,COMPLETED
O2026091400864,C00136,P0088,MOBILE_APP,2026-09-14 06:43:06,5,13612.35,CANCELLED
O2026091400865,C00409,P0057,MOBILE_APP,2026-09-14 06:22:48,2,5464.56,CANCELLED
O2026091400866,C00250,P0007,MARKETPLACE,2026-09-14 20:27:12,5,23611.25,COMPLETED
O2026091400867,C00485,P0050,WEB,2026-09-14 16:45:34,4,16563.08,COMPLETED
O2026091400868,C00010,P0088,ONLINE,2026-09-14 02:06:10,3,2365.98,COMPLETED
O2026091400869,C00423,P0022,MOBILE_APP,2026-09-14 02:55:50,1,2045.62,COMPLETED
O2026091400870,C00258,P0021,MOBILE_APP,2026-09-14 16:36:42,2,2300.76,COMPLETED
O2026091400871,C00426,P0060,WEB,2026-09-14 11:26:51,1,1549.18,COMPLETED
O2026091400872,C00343,P0070,WEB,2026-09-14 05:42:02,5,23379.55,CANCELLED
O2026091400873,C00318,P0031,WEB,2026-09-14 19:02:10,4,6609.72,COMPLETED
O2026091400874,C00433,P0068,ONLINE,2026-09-14 03:22:03,1,941.1,COMPLETED
O2026091400875,C00158,P0029,MOBILE_APP,2026-09-14 10:03:02,2,5740.94,COMPLETED
O2026091400876,C00134,P0090,MOBILE_APP,2026-09-14 17:43:02,4,14509.8,CANCELLED
O2026091400877,C00391,P0027,MARKETPLACE,2026-09-14 07:52:19,1,2126.53,CANCELLED
O2026091400878,C00108,P0097,ONLINE,2026-09-14 11:36:21,3,2353.98,CANCELLED
O2026091400879,C00351,P0047,MARKETPLACE,2026-09-14 09:25:27,2,921.76,COMPLETED
O2026091400880,C00241,P0037,WEB,2026-09-14 13:45:11,1,2555.64,COMPLETED
O2026091400881,C00201,P0079,WEB,2026-09-14 01:41:11,1,4242.09,COMPLETED
O2026091400882,C00196,P0021,ONLINE,2026-09-14 20:58:30,4,15150.96,CANCELLED
O2026091400883,C00147,P0090,MOBILE_APP,2026-09-14 18:29:53,1,1780.59,SHIPPED
O2026091400884,C00126,P0003,MOBILE_APP,2026-09-14 18:54:18,1,2676.06,COMPLETED
O2026091400885,C00166,P0097,WEB,2026-09-14 08:12:26,3,12873.24,CANCELLED
O2026091400886,C00309,P0038,ONLINE,2026-09-14 05:22:56,3,218.7,COMPLETED
O2026091400887,C00206,P0015,MARKETPLACE,2026-09-14 12:04:52,4,631.48,COMPLETED
O2026091400888,C00082,P0061,MARKETPLACE,2026-09-14 01:54:54,1,4236.57,COMPLETED
O2026091400889,C00215,P0071,MOBILE_APP,2026-09-14 17:48:55,5,16411.45,COMPLETED
O2026091400890,C00349,P0036,MOBILE_APP,2026-09-14 03:50:18,5,21922.8,COMPLETED
O2026091400891,C00366,P0064,MOBILE_APP,2026-09-14 07:20:32,2,8825.46,COMPLETED
O2026091400892,C00135,P0064,MARKETPLACE,2026-09-14 23:23:05,5,17360.0,COMPLETED
O2026091400893,C00273,P0084,WEB,2026-09-14 07:06:50,5,5202.05,COMPLETED
O2026091400894,C00070,P0056,MOBILE_APP,2026-09-14 00:06:20,5,11285.85,COMPLETED
O2026091400895,C00318,P0070,MOBILE_APP,2026-09-14 09:42:50,4,4509.76,COMPLETED
O2026091400896,C00029,P0053,MARKETPLACE,2026-09-14 23:01:05,3,9244.92,COMPLETED
O2026091400897,C00397,P0085,WEB,2026-09-14 10:51:37,4,16183.52,COMPLETED
O2026091400898,C00242,P0011,WEB,2026-09-14 20:16:27,2,7335.02,SHIPPED
O2026091400899,C00288,P0049,MARKETPLACE,2026-09-14 16:57:28,3,8649.24,COMPLETED
O2026091400900,C00419,P0047,MOBILE_APP,2026-09-14 12:52:10,2,9524.04,SHIPPED
O2026091400901,C00259,P0012,MOBILE_APP,2026-09-14 18:35:11,4,4307.4,CANCELLED
O2026091400902,C00426,P0065,MARKETPLACE,2026-09-14 08:05:45,1,2784.99,COMPLETED
O2026091400903,C00048,P0052,WEB,2026-09-14 01:14:37,1,497.87,COMPLETED
O2026091400904,C00260,P0067,ONLINE,2026-09-14 06:22:45,2,2312.12,COMPLETED
O2026091400905,C00480,P0065,MOBILE_APP,2026-09-14 03:25:12,1,4062.86,COMPLETED
O2026091400906,C00071,P0026,MOBILE_APP,2026-09-14 22:15:05,3,14591.49,COMPLETED
O2026091400907,C00320,P0034,MARKETPLACE,2026-09-14 11:03:25,3,12191.31,CANCELLED
O2026091400908,C00084,P0021,MOBILE_APP,2026-09-14 22:52:16,4,7420.0,COMPLETED
O2026091400909,C00481,P0086,ONLINE,2026-09-14 12:20:42,4,12221.64,COMPLETED
O2026091400910,C00492,P0058,MOBILE_APP,2026-09-14 23:27:24,4,15991.52,COMPLETED
O2026091400911,C00029,P0098,MARKETPLACE,2026-09-14 18:36:21,1,1163.69,CANCELLED
O2026091400912,C00464,P0030,MARKETPLACE,2026-09-14 20:46:42,2,6096.26,SHIPPED
O2026091400913,C00256,P0086,ONLINE,2026-09-14 09:45:21,4,5633.84,COMPLETED
O2026091400914,C00369,P0088,ONLINE,2026-09-14 14:18:53,4,13497.12,COMPLETED
O2026091400915,C00173,P0087,ONLINE,2026-09-14 11:19:48,5,3471.4,COMPLETED
O2026091400916,C00054,P0005,ONLINE,2026-09-14 21:35:08,4,5447.52,CANCELLED
O2026091400917,C00324,P0090,ONLINE,2026-09-14 16:46:47,1,2037.01,SHIPPED
O2026091400918,C00415,P0045,MOBILE_APP,2026-09-14 16:43:31,2,5197.26,COMPLETED
O2026091400919,C00190,P0036,MARKETPLACE,2026-09-14 19:18:00,1,4154.22,COMPLETED
O2026091400920,C00240,P0014,MOBILE_APP,2026-09-14 18:41:48,2,4505.6,SHIPPED
O2026091400921,C00282,P0076,ONLINE,2026-09-14 13:37:47,1,2224.19,COMPLETED
O2026091400922,C00463,P0037,MOBILE_APP,2026-09-14 10:48:34,4,12755.76,COMPLETED
O2026091400923,C00338,P0086,MOBILE_APP,2026-09-14 23:16:10,1,911.08,COMPLETED
O2026091400924,C00212,P0087,MOBILE_APP,2026-09-14 05:47:32,4,3576.92,COMPLETED
O2026091400925,C00427,P0064,MARKETPLACE,2026-09-14 15:00:46,4,6422.56,COMPLETED
O2026091400926,C00201,P0022,WEB,2026-09-14 04:45:13,1,2107.15,COMPLETED
O2026091400927,C00002,P0086,ONLINE,2026-09-14 20:33:05,5,11331.4,SHIPPED
O2026091400928,C00114,P0008,ONLINE,2026-09-14 17:11:31,2,5537.64,COMPLETED
O2026091400929,C00448,P0018,WEB,2026-09-14 18:46:22,5,22337.6,CANCELLED
O2026091400930,C00032,P0068,WEB,2026-09-14 10:20:40,3,5044.14,COMPLETED
O2026091400931,C00050,P0062,MARKETPLACE,2026-09-14 15:46:12,1,3627.43,COMPLETED
O2026091400932,C00435,P0093,MARKETPLACE,2026-09-14 10:58:05,3,11735.67,COMPLETED
O2026091400933,C00371,P0025,WEB,2026-09-14 02:43:40,5,11764.75,COMPLETED
O2026091400934,C00317,P0070,WEB,2026-09-14 19:24:06,1,2199.25,CANCELLED
O2026091400935,C00124,P0067,ONLINE,2026-09-14 08:31:26,5,24094.85,COMPLETED
O2026091400936,C00344,P0007,MOBILE_APP,2026-09-14 12:31:53,5,18930.95,SHIPPED
O2026091400937,C00009,P0018,MOBILE_APP,2026-09-14 21:06:04,2,4172.8,COMPLETED
O2026091400938,C00435,P0082,MOBILE_APP,2026-09-14 06:06:19,1,4144.25,SHIPPED
O2026091400939,C00113,P0068,ONLINE,2026-09-14 15:52:57,1,2768.86,COMPLETED
O2026091400940,C00058,P0002,WEB,2026-09-14 10:45:39,5,2634.6,COMPLETED
O2026091400941,C00469,P0047,ONLINE,2026-09-14 09:58:32,2,9729.38,COMPLETED
O2026091400942,C00134,P0019,ONLINE,2026-09-14 19:53:09,3,13569.03,COMPLETED
O2026091400943,C00016,P0082,WEB,2026-09-14 23:42:31,4,6267.52,CANCELLED
O2026091400944,C00050,P0098,MARKETPLACE,2026-09-14 21:22:54,1,4183.96,COMPLETED
O2026091400945,C00125,P0041,MOBILE_APP,2026-09-14 04:37:20,4,6207.4,COMPLETED
O2026091400946,C00123,P0021,WEB,2026-09-14 16:26:57,3,2056.74,COMPLETED
O2026091400947,C00396,P0079,ONLINE,2026-09-14 09:04:14,1,2176.62,COMPLETED
O2026091400948,C00283,P0010,ONLINE,2026-09-14 13:08:40,4,6826.04,COMPLETED
O2026091400949,C00152,P0026,MARKETPLACE,2026-09-14 07:38:49,3,9531.18,CANCELLED
O2026091400950,C00201,P0091,ONLINE,2026-09-14 05:44:28,5,2898.25,COMPLETED
O2026091400951,C00196,P0040,WEB,2026-09-14 06:18:12,4,1261.64,SHIPPED
O2026091400952,C00191,P0073,WEB,2026-09-14 04:44:37,1,1926.35,CANCELLED
O2026091400953,C00453,P0042,MOBILE_APP,2026-09-14 11:36:14,3,10047.06,COMPLETED
O2026091400954,C00483,P0034,MOBILE_APP,2026-09-14 09:45:52,3,190.35,SHIPPED
O2026091400955,C00213,P0074,MOBILE_APP,2026-09-14 22:50:18,5,9282.4,CANCELLED
O2026091400956,C00394,P0099,ONLINE,2026-09-14 03:02:42,4,5228.56,COMPLETED
O2026091400957,C00458,P0091,WEB,2026-09-14 16:46:52,4,8577.96,CANCELLED
O2026091400958,C00355,P0070,ONLINE,2026-09-14 17:57:40,2,9492.54,SHIPPED
O2026091400959,C00445,P0063,MOBILE_APP,2026-09-14 23:21:30,1,1405.54,CANCELLED
O2026091400960,C00022,P0014,ONLINE,2026-09-14 23:22:28,2,9697.9,COMPLETED
O2026091400961,C00424,P0084,WEB,2026-09-14 16:40:54,4,18857.44,SHIPPED
O2026091400962,C00008,P0082,ONLINE,2026-09-14 01:13:39,5,17424.6,COMPLETED
O2026091400963,C00213,P0027,MOBILE_APP,2026-09-14 15:26:08,3,6027.51,CANCELLED
O2026091400964,C00257,P0070,MOBILE_APP,2026-09-14 20:26:26,5,1491.2,CANCELLED
O2026091400965,C00177,P0047,ONLINE,2026-09-14 18:10:08,2,309.6,COMPLETED
O2026091400966,C00335,P0057,MOBILE_APP,2026-09-14 10:41:10,1,3523.1,COMPLETED
O2026091400967,C00111,P0007,MOBILE_APP,2026-09-14 13:45:41,4,2312.72,COMPLETED
O2026091400968,C00247,P0083,MARKETPLACE,2026-09-14 20:48:18,1,1734.57,COMPLETED
O2026091400969,C00208,P0065,MOBILE_APP,2026-09-14 03:27:53,4,1659.84,COMPLETED
O2026091400970,C00268,P0078,ONLINE,2026-09-14 00:55:04,2,2409.78,COMPLETED
O2026091400971,C00496,P0020,MARKETPLACE,2026-09-14 08:55:57,4,7991.08,COMPLETED
O2026091400972,C00114,P0050,ONLINE,2026-09-14 06:34:26,4,2582.96,COMPLETED
O2026091400973,C00070,P0056,WEB,2026-09-14 18:17:28,3,3000.81,CANCELLED
O2026091400974,C00499,P0081,MARKETPLACE,2026-09-14 22:48:04,3,13785.6,COMPLETED
O2026091400975,C00408,P0023,WEB,2026-09-14 15:19:48,4,18203.88,COMPLETED
O2026091400976,C00053,P0033,MOBILE_APP,2026-09-14 05:19:32,3,7646.52,COMPLETED
O2026091400977,C00200,P0020,MOBILE_APP,2026-09-14 04:57:52,1,4023.02,SHIPPED
O2026091400978,C00122,P0079,WEB,2026-09-14 15:21:50,3,14063.73,SHIPPED
O2026091400979,C00195,P0100,MARKETPLACE,2026-09-14 19:09:03,1,103.11,SHIPPED
O2026091400980,C00077,P0092,MARKETPLACE,2026-09-14 11:34:12,2,1014.32,COMPLETED
O2026091400981,C00352,P0050,MOBILE_APP,2026-09-14 13:48:22,4,16279.6,COMPLETED
O2026091400982,C00319,P0090,WEB,2026-09-14 01:27:39,3,14190.84,COMPLETED
O2026091400983,C00316,P0092,ONLINE,2026-09-14 17:11:48,4,14439.52,SHIPPED
O2026091400984,C00451,P0071,MOBILE_APP,2026-09-14 11:21:46,1,71.39,COMPLETED
O2026091400985,C00280,P0018,WEB,2026-09-14 16:07:49,4,19090.52,COMPLETED
O2026091400986,C00059,P0004,MOBILE_APP,2026-09-14 09:13:15,4,12068.36,COMPLETED
O2026091400987,C00343,P0089,ONLINE,2026-09-14 00:04:37,4,3817.96,CANCELLED
O2026091400988,C00450,P0037,ONLINE,2026-09-14 10:21:42,1,1122.56,SHIPPED
O2026091400989,C00496,P0031,WEB,2026-09-14 14:23:05,5,1527.25,CANCELLED
O2026091400990,C00171,P0098,MARKETPLACE,2026-09-14 06:28:06,5,15868.9,COMPLETED
O2026091400991,C00147,P0062,MARKETPLACE,2026-09-14 16:40:45,4,16521.4,CANCELLED
O2026091400992,C00299,P0003,MARKETPLACE,2026-09-14 18:07:12,1,2155.74,COMPLETED
O2026091400993,C00383,P0027,ONLINE,2026-09-14 19:35:26,1,3170.91,COMPLETED
O2026091400994,C00194,P0088,MOBILE_APP,2026-09-14 20:18:47,1,2525.2,COMPLETED
O2026091400995,C00119,P0094,ONLINE,2026-09-14 23:09:13,3,11225.43,COMPLETED
O2026091400996,C00275,P0021,WEB,2026-09-14 10:38:08,3,13338.15,COMPLETED
O2026091400997,C00019,P0086,MOBILE_APP,2026-09-14 00:29:05,2,409.78,COMPLETED
O2026091400998,C00493,P0065,ONLINE,2026-09-14 06:09:47,2,6489.22,CANCELLED
O2026091400999,C00240,P0004,MOBILE_APP,2026-09-14 11:15:14,3,8151.93,COMPLETED
O2026091401000,C00095,P0032,MOBILE_APP,2026-09-14 07:53:06,4,763.24,COMPLETED
