sale_id,store_id,customer_id,product_id,sale_timestamp,quantity,sale_amount,payment_method
SS2026091800952,S029,C0082,P0065,2026-09-18 09:52:30,4,19769.6,NET_BANKING
SS2026091800953,S010,C0097,P0073,2026-09-18 19:51:26,1,748.31,UPI
SS2026091800954,S009,C0032,P0011,2026-09-18 05:30:13,2,7398.32,WALLET
SS2026091800955,S008,C0030,P0149,2026-09-18 14:43:52,3,3513.66,NET_BANKING
SS2026091800956,S002,C0035,P0144,2026-09-18 05:16:37,1,4187.39,NET_BANKING
SS2026091800957,S007,C0023,P0012,2026-09-18 16:20:48,4,8560.6,WALLET
SS2026091800958,S024,C0056,P0031,2026-09-18 12:27:59,3,1732.29,WALLET
SS2026091800959,S014,C0064,P0080,2026-09-18 23:20:23,1,1260.36,NET_BANKING
SS2026091800960,S019,C0023,P0033,2026-09-18 19:01:36,4,14072.24,WALLET
SS2026091800961,S022,C0022,P0134,2026-09-18 20:43:33,3,6769.62,WALLET
SS2026091800962,S027,C0037,P0070,2026-09-18 16:12:37,2,7522.68,UPI
SS2026091800963,S022,C0066,P0053,2026-09-18 22:45:58,1,1726.61,CARD
SS2026091800964,S004,C0070,P0003,2026-09-18 10:43:46,4,11700.92,CASH
SS2026091800965,S013,C0054,P0053,2026-09-18 16:27:18,2,3453.22,WALLET
SS2026091800966,S010,C0021,P0145,2026-09-18 07:43:32,3,13660.35,UPI
SS2026091800967,S018,C0036,P0005,2026-09-18 23:27:49,3,14211.84,NET_BANKING
SS2026091800968,S005,C0067,P0043,2026-09-18 07:33:03,3,6108.93,UPI
SS2026091800969,S014,C0087,P0017,2026-09-18 02:57:40,5,5575.6,WALLET
SS2026091800970,S005,C0026,P0017,2026-09-18 06:51:25,1,1115.12,UPI
SS2026091800971,S011,C0094,P0026,2026-09-18 03:25:58,2,8306.2,CASH
SS2026091800972,S004,C0044,P0118,2026-09-18 00:42:31,4,8337.88,CARD
SS2026091800973,S006,C0089,P0048,2026-09-18 15:38:33,1,2078.8,NET_BANKING
SS2026091800974,S024,C0059,P0044,2026-09-18 23:40:28,4,17335.32,CASH
SS2026091800975,S012,C0057,P0137,2026-09-18 10:34:35,5,9358.9,NET_BANKING
SS2026091800976,S023,C0063,P0050,2026-09-18 16:56:34,2,2956.62,NET_BANKING
SS2026091800977,S025,C0042,P0051,2026-09-18 14:44:13,5,16296.3,CASH
SS2026091800978,S014,C0037,P0070,2026-09-18 14:31:37,4,15045.36,CARD
SS2026091800979,S026,C0077,P0134,2026-09-18 11:35:53,3,6769.62,CASH
SS2026091800980,S013,C0073,P0068,2026-09-18 17:24:15,2,8361.84,UPI
SS2026091800981,S001,C0046,P0059,2026-09-18 07:45:10,3,2883.33,CASH
SS2026091800982,S011,C0062,P0006,2026-09-18 02:13:07,1,992.78,WALLET
SS2026091800983,S009,C0092,P0150,2026-09-18 02:02:46,4,9213.4,NET_BANKING
SS2026091800984,S009,C0017,P0071,2026-09-18 14:27:31,3,877.95,CARD
SS2026091800985,S010,C0039,P0146,2026-09-18 00:14:08,5,14871.5,CASH
SS2026091800986,S023,C0030,P0058,2026-09-18 05:52:19,4,8783.16,WALLET
SS2026091800987,S005,C0100,P0145,2026-09-18 00:02:25,2,9106.9,CASH
SS2026091800988,S005,C0023,P0090,2026-09-18 15:36:05,5,8998.3,NET_BANKING
SS2026091800989,S012,C0074,P0033,2026-09-18 00:05:53,3,10554.18,NET_BANKING
SS2026091800990,S028,C0046,P0050,2026-09-18 00:15:49,2,2956.62,WALLET
SS2026091800991,S025,C0037,P0063,2026-09-18 23:06:45,2,9081.62,CARD
SS2026091800992,S024,C0083,P0091,2026-09-18 21:01:11,4,10887.48,NET_BANKING
SS2026091800993,S027,C0016,P0106,2026-09-18 01:45:36,4,2298.2,UPI
SS2026091800994,S013,C0074,P0049,2026-09-18 23:06:23,1,2414.56,CASH
SS2026091800995,S013,C0011,P0073,2026-09-18 22:32:47,4,2993.24,CASH
SS2026091800996,S010,C0042,P0051,2026-09-18 09:52:22,2,6518.52,UPI
SS2026091800997,S015,C0051,P0106,2026-09-18 04:18:15,2,1149.1,CARD
SS2026091800998,S007,C0025,P0087,2026-09-18 05:07:00,2,6174.34,CASH
SS2026091800999,S013,C0079,P0048,2026-09-18 06:00:10,4,8315.2,CASH
SS2026091801000,S009,C0083,P0129,2026-09-18 19:53:29,4,4219.08,CARD
