sale_id,store_id,customer_id,product_id,sale_timestamp,quantity,sale_amount,payment_method
SS2026091400953,S029,C00276,P0034,2026-09-14 15:30:06,4,17022.92,CASH
SS2026091400954,S008,C00339,P0044,2026-09-14 14:41:19,1,4206.23,CASH
SS2026091400955,S021,C00177,P0059,2026-09-14 23:39:49,3,3765.06,NET_BANKING
SS2026091400956,S022,C00192,P0097,2026-09-14 06:05:50,2,9299.06,UPI
SS2026091400957,S010,C00028,P0054,2026-09-14 21:02:31,1,412.87,CARD
SS2026091400958,S011,C00452,P0039,2026-09-14 02:00:53,5,1920.25,WALLET
SS2026091400959,S027,C00156,P0047,2026-09-14 07:55:46,5,5612.2,CARD
SS2026091400960,S010,C00413,P0025,2026-09-14 10:26:53,2,9514.82,UPI
SS2026091400961,S020,C00270,P0062,2026-09-14 11:30:27,2,3717.8,CASH
SS2026091400962,S003,C00277,P0096,2026-09-14 12:19:17,2,6142.04,WALLET
SS2026091400963,S011,C00015,P0052,2026-09-14 10:11:44,1,1158.83,UPI
SS2026091400964,S004,C00154,P0063,2026-09-14 08:34:58,5,10541.75,NET_BANKING
SS2026091400965,S016,C00389,P0085,2026-09-14 05:27:00,4,15125.92,CARD
SS2026091400966,S010,C00078,P0016,2026-09-14 10:18:29,1,2254.15,UPI
SS2026091400967,S017,C00376,P0017,2026-09-14 07:21:25,3,6231.36,NET_BANKING
SS2026091400968,S030,C00209,P0099,2026-09-14 08:44:01,1,925.94,UPI
SS2026091400969,S013,C00133,P0064,2026-09-14 08:49:17,4,1397.84,UPI
SS2026091400970,S027,C00243,P0099,2026-09-14 20:48:33,3,8898.0,WALLET
SS2026091400971,S009,C00100,P0033,2026-09-14 01:26:56,3,3378.21,WALLET
SS2026091400972,S023,C00099,P0039,2026-09-14 19:21:31,1,2096.01,WALLET
SS2026091400973,S004,C00060,P0084,2026-09-14 00:02:46,1,3765.86,CARD
SS2026091400974,S007,C00373,P0067,2026-09-14 02:18:15,4,12234.44,UPI
SS2026091400975,S025,C00283,P0066,2026-09-14 14:35:35,5,20337.1,CASH
SS2026091400976,S013,C00072,P0096,2026-09-14 15:40:32,3,14911.68,WALLET
SS2026091400977,S015,C00038,P0014,2026-09-14 04:25:12,3,3764.37,WALLET
SS2026091400978,S021,C00468,P0043,2026-09-14 18:15:04,4,5213.64,NET_BANKING
SS2026091400979,S023,C00349,P0090,2026-09-14 12:41:36,5,15919.0,UPI
SS2026091400980,S015,C00143,P0043,2026-09-14 00:37:37,2,922.5,NET_BANKING
SS2026091400981,S028,C00427,P0032,2026-09-14 03:59:52,4,5344.0,NET_BANKING
SS2026091400982,S012,C00418,P0012,2026-09-14 14:29:47,5,9730.7,WALLET
SS2026091400983,S011,C00358,P0072,2026-09-14 19:15:41,5,12441.05,CASH
SS2026091400984,S003,C00270,P0091,2026-09-14 06:31:17,1,129.09,NET_BANKING
SS2026091400985,S020,C00175,P0079,2026-09-14 06:34:57,4,9865.8,CASH
SS2026091400986,S015,C00338,P0010,2026-09-14 05:38:31,2,4568.2,UPI
SS2026091400987,S008,C00020,P0055,2026-09-14 05:39:41,2,1139.04,UPI
SS2026091400988,S021,C00259,P0029,2026-09-14 05:08:18,5,8685.25,CARD
SS2026091400989,S001,C00203,P0015,2026-09-14 13:48:09,1,2711.28,CASH
SS2026091400990,S013,C00021,P0046,2026-09-14 07:18:15,1,3779.06,CARD
SS2026091400991,S016,C00375,P0028,2026-09-14 00:41:20,2,7698.02,NET_BANKING
SS2026091400992,S012,C00066,P0070,2026-09-14 18:07:33,1,4070.62,WALLET
SS2026091400993,S014,C00304,P0063,2026-09-14 05:08:58,4,17021.52,NET_BANKING
SS2026091400994,S029,C00254,P0076,2026-09-14 00:09:59,5,7238.65,WALLET
SS2026091400995,S001,C00490,P0024,2026-09-14 09:01:42,4,9489.12,UPI
SS2026091400996,S026,C00171,P0001,2026-09-14 18:51:00,1,3614.28,CARD
SS2026091400997,S021,C00123,P0099,2026-09-14 01:16:29,4,5944.16,WALLET
SS2026091400998,S029,C00130,P0061,2026-09-14 14:37:24,1,4730.37,WALLET
SS2026091400999,S005,C00491,P0086,2026-09-14 02:33:03,2,5670.18,CARD
SS2026091401000,S027,C00445,P0065,2026-09-14 21:25:42,2,7288.56,UPI
